target_id	length	eff_length	est_counts	tpm
	2977	2878	3.63403	0.0766013
	545	446	0	0
	3079	2980	0	0
	1104	1005	0	0
	556	457	16.295	2.1631
	2095	1996	76.6362	2.32923
	540	441	3.58009	0.492486
	547	448	0	0
	709	610	2.46307	0.244955
	823	724	5.17871	0.433932
	2264	2165	741.935	20.7896
	680	581	19.5156	2.03772
	380	281	0	0
	852	753	0	0
	308	209	19.9107	5.77935
	233	134	0	0
	8643	8544	836.448	5.93904
	3949	3850	112.725	1.77623
	334	235	3.44815	0.890137
	3083	2984	5.12799	0.104253
	966	867	0	0
	436	337	0	0
	2245	2146	0	0
	8380	8281	82.8122	0.606667
	732	633	0	0
	435	336	0	0
	5907	5808	9.333	0.097484
	721	622	24.4095	2.38071
	912	813	0	0
	736	637	0	0
	677	578	0	0
	966	867	5.97427	0.418027
	630	531	0	0
	676	577	8.80031	0.925253
	581	482	0	0
	655	556	0	0
	718	619	0	0
	649	550	0	0
	337	238	0.832581	0.212221
	689	590	10.8078	1.11128
	438	339	0	0
	391	292	0	0
	874	775	39.8267	3.11753
	705	606	11.4752	1.14875
	2590	2491	624	15.1967
	686	587	1	0.103348
	2402	2303	222.928	5.87232
	819	720	30.2676	2.55026
	637	538	22.0078	2.4816
	1551	1452	0	0
	2229	2130	0	0
	518	419	4.06903	0.589136
	817	718	0	0
	597	498	3.72729	0.454049
	12316	12217	367.331	1.82403
	6583	6484	0	0
	5839	5740	0.000855951	9.0464e-06
	5839	5740	20.5436	0.217122
	6110	6011	4.75108e-08	4.79495e-10
	552	453	59.9456	8.02783
	5291	5192	10.1637	0.118756
	4237	4138	0	0
	2661	2562	1.29156	0.0305827
	2373	2274	0	0
	639	540	0	0
	720	621	0	0
	13480	13381	17472	79.2122
	8293	8194	4524.25	33.4957
	547	448	180.788	24.4811
	718	619	125.307	12.2807
	866	767	440.733	34.8593
	542	443	15.323	2.09835
	7069	6970	0	0
	452	353	0	0
	5220	5121	0	0
	951	852	240.639	17.1342
	1140	1041	57.4448	3.34764
	12985	12886	274.248	1.29111
	2399	2300	101.602	2.67987
	555	456	97.5881	12.9829
	624	525	117.81	13.6132
	2451	2352	0	0
	2874	2775	9.10261	0.198995
	579	480	0	0
	1430	1331	0	0
	2354	2255	0	0
	423	324	0	0
	581	482	0	0
	2228	2129	0	0
	1694	1595	0	0
	1160	1061	0	0
	470	371	0	0
	533	434	0	0
	585	486	1.7492	0.218345
	1414	1315	24.3685	1.1242
	12892	12793	68.9888	0.327149
	809	710	15.6526	1.33742
	7688	7589	0	0
	1117	1018	65.334	3.89341
	1286	1187	0	0
	442	343	6.63405	1.17334
	561	462	4.51951	0.593455
	578	479	0	0
	561	462	0	0
	519	420	1.18985	0.171863
	513	414	0	0
	574	475	0	0
	12195	12096	3031.14	15.2021
	1165	1066	0	0
	12783	12684	2.06689	0.00988553
	2015	1916	0	0
	769	670	0	0
	787	688	0	0
	512	413	0	0
	334	235	0	0
	667	568	0	0
	1063	964	0	0
	1760	1661	48.0606	1.75533
	1708	1609	4459.73	168.148
	1861	1762	74.1478	2.55288
	1551	1452	489.793	20.4637
	1610	1511	1092.61	43.8671
	1287	1188	20.8102	1.06267
	1163	1064	1.19797e-05	6.83034e-07
	456	357	35.6144	6.05197
	441	342	13.3506	2.36818
	1278	1179	90.0422	4.63309
	872	773	9.08575	0.71305
	3915	3816	538.516	8.56109
	383	284	0	0
	4414	4315	90.8943	1.27789
	1030	931	17.6549	1.15042
	870	771	0	0
	943	844	4.1368	0.297345
	1784	1685	0	0
	577	478	5.51411	0.69982
	589	490	15.6286	1.93492
	763	664	0	0
	590	491	0	0
	3290	3191	0	0
	3187	3088	0	0
	3236	3137	26.7452	0.517214
	2910	2811	7.84483	0.169302
	3019	2920	0	0
	1844	1745	9.87864	0.343432
	4615	4516	0	0
	4378	4279	14.5592	0.206411
	2897	2798	17.2395	0.373779
	2820	2721	0	0
	1545	1446	0	0
	557	458	1.44783	0.191774
	626	527	0	0
	2010	1911	0	0
	2118	2019	8.2644	0.248321
	287	188	3.84351	1.24025
	938	839	0	0
	1395	1296	0	0
	733	634	0	0
	1652	1553	0	0
	407	308	0	0
	601	502	1.95868	0.2367
	4615	4516	9314.55	125.126
	4663	4564	10769.9	143.155
	683	584	4170.51	433.227
	608	509	3.38587	0.403544
	971	872	5949.98	413.94
	3485	3386	55.7745	0.999281
	2401	2302	22892.6	603.292
	2331	2232	565.454	15.3689
	818	719	2971.92	250.754
	487	388	25.191	3.93869
	736	637	110.356	10.5098
	676	577	17.3068	1.81961
	560	461	3374.27	444.035
	771	672	3685.62	332.72
	694	595	249.317	25.4199
	667	568	0	0
	851	752	870.438	70.2196
	885	786	922.466	71.1978
	522	423	1189.12	170.54
	631	532	0	0
	628	529	12.4767	1.43082
	754	655	57.6973	5.34384
	593	494	1791.01	219.943
	492	393	0	0
	493	394	1294.73	199.353
	453	354	0.0142148	0.002436
	1569	1470	3537.3	145.98
	1565	1466	51.2773	2.12192
	783	684	423.685	37.5773
	742	643	3.87748	0.365828
	1118	1019	12.0866	0.719564
	4046	3947	360.538	5.54145
	678	579	418.162	43.8131
	921	822	31.7449	2.34283
	842	743	97.2779	7.94263
	2405	2306	87.3713	2.29852
	1722	1623	48.5801	1.81584
	628	529	0	0
	562	463	2.44635	0.320536
	532	433	0	0
	2986	2887	744.912	15.653
	578	479	0	0
	572	473	16.0025	2.05242
	602	503	0	0
	1714	1615	1475.24	55.4153
	2253	2154	2526.32	71.151
	656	557	10.304	1.12225
	808	709	74.8856	6.40753
	274	175	67.9231	23.546
	2130	2031	49.5659	1.48051
	2325	2226	65.3191	1.78014
	1971	1872	4.40708	0.142818
	449	350	3.93339	0.68177
	351	252	1.60419	0.386184
	468	369	4.76393	0.783209
	1806	1707	7.03014	0.249844
	353	254	7.7857	1.85953
	630	531	0	0
	493	394	2.59062	0.398883
	3745	3646	94.3159	1.5693
	1303	1204	14700	740.678
	2688	2589	9351.73	219.128
	582	483	2320.54	291.461
	622	523	0	0
	548	449	0	0
	563	464	0	0
	477	378	0	0
	559	460	0	0
	627	528	3.75658	0.431615
	582	483	0	0
	624	525	2.45449	0.283623
	517	418	0	0
	718	619	21.7312	2.12976
	3455	3356	0	0
	954	855	0	0
	6690	6591	129.769	1.19442
	2937	2838	11.467	0.245118
	511	412	0	0
	416	317	0	0
	507	408	1.37139	0.20391
	6555	6456	0.393073	0.00369359
	2189	2090	0	0
	2926	2827	0	0
	3255	3156	0	0
	2955	2856	0	0
	817	718	0	0
	2801	2702	0	0
	2569	2470	0	0
	2647	2548	0	0
	3429	3330	0	0
	3429	3330	0	0
	3294	3195	0	0
	3557	3458	0	0
	3048	2949	11.3877	0.23426
	3454	3355	0	0
	1713	1614	382.504	14.3771
	1271	1172	130.588	6.75948
	2071	1972	0	0
	2779	2680	0	0
	5729	5630	0	0
	2429	2330	0	0
	2190	2091	0	0
	1488	1389	0	0
	1934	1835	0	0
	155	56	0	0
	567	468	0	0
	1042	943	0	0
	2004	1905	1.0832	0.0344948
	946	847	0	0
	761	662	0	0
	342	243	0	0
	558	459	0	0
	1768	1669	0	0
	550	451	0	0
	362	263	0	0
	531	432	0	0
	6362	6263	0	0
	6125	6026	58.4045	0.587971
	1267	1168	0	0
	2183	2084	0	0
	5375	5276	117.578	1.35194
	4875	4776	0	0
	472	373	0	0
	1311	1212	0	0
	584	485	0	0
	568	469	0	0
	1412	1313	110.188	5.09107
	772	673	12.9189	1.16452
	804	705	6.26434	0.539045
	646	547	22.7682	2.52511
	1321	1222	260.215	12.9181
	1159	1060	117.939	6.74979
	3990	3891	75.6205	1.17901
	848	749	0	0
	654	555	7.26978	0.794633
	921	822	4.36527	0.322165
	913	814	6.40518	0.47736
	657	558	0	0
	657	558	39.4332	4.28713
	3231	3132	0	0
	2381	2282	3.55868	0.0946046
	477	378	0	0
	609	510	7.45563e-07	8.86856e-08
	6513	6414	130.766	1.23682
	2188	2089	69.9231	2.03058
	1269	1170	0.00061073	3.16667e-05
	1087	988	55.7811	3.42507
	2368	2269	10.6911	0.285843
	661	562	0	0
	689	590	17.2919	1.77799
	827	728	0	0
	557	458	8.08294	1.07064
	561	462	4.0924	0.537371
	592	493	1.77342	0.218225
	583	484	0	0
	516	417	0	0
	338	239	0	0
	3161	3062	26.8701	0.532356
	733	634	1.79161	0.171432
	424	325	4.07357	0.76038
	3315	3216	0	0
	6222	6123	0.010467	0.000103704
	2818	2719	768.942	17.1563
	750	651	203.807	18.9923
	819	720	61.0252	5.1418
	341	242	90.4082	22.6637
	1391	1292	0	0
	872	773	0	0
	980	881	0	0
	913	814	0	0
	813	714	1	0.0849651
	368	269	0	0
	882	783	0	0
	717	618	0	0
	1395	1296	0	0
	1956	1857	52.5774	1.71761
	523	424	0	0
	1109	1010	0	0
	1867	1768	115.363	3.95845
	496	397	0.650647	0.0994245
	1871	1772	40.2089	1.37656
	562	463	5.73518	0.751458
	453	354	0	0
	1051	952	0	0
	791	692	14.4447	1.26631
	1730	1631	46.7096	1.73737
	475	376	0	0
	1764	1665	24.9346	0.908505
	545	446	4.83927	0.658239
	423	324	0	0
	1006	907	17.6335	1.17943
	450	351	17.3827	3.00433
	3421	3322	765.659	13.9822
	921	822	17.1204	1.26351
	953	854	4.83801	0.343675
	669	570	0	0
	2368	2269	24	0.641675
	2008	1909	2	0.0635569
	8533	8434	666.276	4.79247
	8520	8421	2249.53	16.2056
	8475	8376	0	0
	563	464	0	0
	951	852	181.267	12.9068
	532	433	0	0
	499	400	2.30236	0.349181
	956	857	30.3603	2.14914
	2910	2811	62.8128	1.35558
	321	222	0	0
	467	368	37.7276	6.21942
	674	575	0	0
	4675	4576	0	0
	1277	1178	0	0
	452	353	0	0
	557	458	1.33492	0.176818
	582	483	0	0
	1752	1653	0	0
	339	240	0	0
	828	729	8.67982	0.722307
	735	636	0	0
	746	647	44.958	4.21543
	7175	7076	320.108	2.7444
	7226	7127	663.276	5.64581
	5723	5624	1.50786e-06	1.62651e-08
	392	293	0	0
	890	791	0	0
	3211	3112	4	0.0779757
	1495	1396	221	9.60385
	1576	1477	0	0
	983	884	0	0
	810	711	121.322	10.3517
	967	868	0	0
	766	667	19.4893	1.7726
	1026	927	11.2381	0.735446
	914	815	321.037	23.8966
	579	480	40.628	5.13479
	680	581	41.5108	4.33435
	386	287	16.0329	3.38898
	3597	3498	240.294	4.16736
	1975	1876	20.1873	0.652805
	580	481	0	0
	583	484	0	0
	550	451	0	0
	566	467	1.80602	0.234608
	559	460	60.7477	8.01145
	2769	2670	3168.83	71.999
	399	300	73.4476	14.8523
	392	293	28.5244	5.90592
	1955	1856	123.821	4.0472
	727	628	0	0
	745	646	18.9028	1.77514
	707	608	0	0
	1270	1171	46.4803	2.40797
	1003	904	0	0
	631	532	10.1803	1.16088
	983	884	13.0844	0.897926
	1406	1307	87.6341	4.06758
	648	549	17.9382	1.98219
	687	588	10.1909	1.05141
	2029	1930	0	0
	1190	1091	197.453	10.9794
	1956	1857	1089.53	35.5931
	2244	2145	141.51	4.00221
	1261	1162	0	0
	692	593	0	0
	592	493	0	0
	1060	961	1	0.063127
	1529	1430	79.1779	3.35897
	4027	3928	793.069	12.2484
	2003	1904	4.74985	0.151339
	974	875	50.877	3.52738
	857	758	18.373	1.47045
	2133	2034	0	0
	2039	1940	0.648226	0.0202705
	617	518	10.3699	1.21446
	561	462	96.8119	12.7123
	439	340	0	0
	1232	1133	0	0
	914	815	29.066	2.16355
	5158	5059	363.196	4.35527
	1005	906	0	0
	817	718	1.95217	0.164942
	928	829	0.471523	0.0345054
	932	833	5.43385	0.395732
	633	534	22.1678	2.51837
	591	492	5.18714	0.63959
	720	621	2.45711	0.240034
	583	484	0	0
	583	484	18.0322	2.26018
	659	560	0	0
	1266	1167	0	0
	402	303	0	0
	523	424	0	0
	493	394	0	0
	1426	1327	72.1245	3.29724
	1521	1422	89.8105	3.83148
	850	751	12.0649	0.974594
	4942	4843	0	0
	1566	1467	0	0
	1466	1367	0	0
	3094	2995	0	0
	3178	3079	0	0
	659	560	0	0
	553	454	0	0
	2723	2624	0	0
	4129	4030	1	0.0150534
	4509	4410	11.4177	0.157064
	575	476	2	0.254895
	4068	3969	0	0
	4005	3906	0	0
	849	750	0.0582197	0.0047092
	577	478	0	0
	488	389	1.61607	0.252028
	688	589	28.0501	2.88907
	874	775	8.06224	0.631092
	1093	994	157.988	9.64219
	753	654	77.1995	7.16103
	651	552	7.27741e-07	7.99791e-08
	1496	1397	326.589	14.1822
	902	803	17.1118	1.29276
	467	368	0	0
	520	421	0	0
	462	363	0	0
	502	403	0	0
	460	361	15.085	2.53499
	6277	6178	3.10633	0.0305027
	1012	913	300.422	19.9618
	695	596	4.18707	0.426189
	6386	6287	0	0
	6691	6592	123.702	1.13841
	845	746	17.8603	1.45241
	955	856	11.2859	0.799834
	560	461	0	0
	1156	1057	124.549	7.14835
	583	484	15.6579	1.96258
	1649	1550	272.228	10.6547
	778	679	5.23682	0.467883
	2218	2119	6.05223	0.17327
	3321	3222	1731.71	32.6053
	2642	2543	18.3823	0.438522
	490	391	19.301	2.99462
	376	277	0	0
	2355	2256	0	0
	3245	3146	0	0
	606	507	0	0
	593	494	0	0
	1924	1825	3.22083	0.107064
	2399	2300	4.59196	0.121118
	5621	5522	221.819	2.43692
	5175	5076	297.064	3.55032
	4049	3950	245.56	3.77138
	547	448	0	0
	433	334	0	0
	980	881	0	0
	815	716	0	0
	1047	948	0	0
	2094	1995	0	0
	4654	4555	1	0.0133183
	557	458	0	0
	1509	1410	2639.28	113.555
	1023	924	60.6327	3.98083
	992	893	24.5134	1.6653
	1635	1536	90.0526	3.55667
	770	671	8.45255	0.764194
	554	455	9.51097	1.2681
	2573	2474	262.511	6.43706
	565	466	0	0
	1367	1268	1	0.0478431
	543	444	0	0
	1754	1655	0	0
	552	453	0	0
	1589	1490	2.73824	0.111487
	1270	1171	0	0
	1651	1552	0	0
	2136	2037	0	0
	374	275	0.494621	0.109113
	359	260	0	0
	421	322	0	0
	1790	1691	0	0
	4236	4137	13	0.190632
	473	374	0	0
	1706	1607	0	0
	5529	5430	779.563	8.70943
	1409	1310	0	0
	795	696	0	0
	572	473	0	0
	927	828	0	0
	348	249	0	0
	228	129	0	0
	2708	2609	169.4	3.93894
	612	513	4.41168	0.521705
	560	461	2.52793	0.332662
	365	266	2.47764	0.565061
	515	416	6.78375	0.989271
	556	457	1.03868	0.137881
	776	677	0	0
	531	432	0	0
	606	507	66.6374	7.97349
	497	398	4.32262	0.658874
	1793	1694	43.9918	1.57542
	6307	6208	22.9209	0.223985
	1827	1728	427.187	14.9973
	527	428	0	0
	11357	11258	1433.17	7.72283
	4309	4210	487.933	7.03099
	560	461	4.40005	0.579022
	883	784	277.194	21.4489
	883	784	439.469	34.0056
	990	891	26.678	1.81641
	514	415	23.3247	3.40962
	448	349	6.93445	1.20538
	1404	1305	0	0
	843	744	30.9963	2.52741
	1983	1884	72.8589	2.34607
	549	450	16.4468	2.21721
	4248	4149	29.215	0.42717
	2558	2459	58.3523	1.43959
	764	665	23.3043	2.12595
	4574	4475	83.2357	1.12838
	2173	2074	0	0
	2148	2049	0	0
	1891	1792	0	0
	1879	1780	0	0
	2131	2032	0	0
	423	324	0	0
	3648	3549	123.911	2.11808
	4440	4341	135.422	1.8925
	443	344	0	0
	2516	2417	50.5143	1.26787
	632	533	4.54838	0.517688
	2265	2166	93.7733	2.62639
	595	496	2.55625	0.312652
	642	543	3.61191	0.40353
	1066	967	12.2066	0.765784
	4318	4219	0	0
	380	281	0	0
	1786	1687	0	0
	2285	2186	0	0
	1305	1206	0	0
	588	489	0	0
	643	544	0	0
	4233	4134	1282.78	18.8244
	964	865	1.16198	0.0814932
	874	775	49.0925	3.84284
	879	780	60.3774	4.6959
	713	614	0.998915	0.0986959
	412	313	8.42016	1.63198
	522	423	0	0
	310	211	0	0
	461	362	0	0
	3932	3833	6553.49	103.722
	1099	1000	93.7151	5.68523
	1110	1011	25.8962	1.5539
	3626	3527	559.895	9.6303
	3140	3041	1445.36	28.8335
	1774	1675	598.192	21.6653
	352	253	17	4.07631
	725	626	80.4791	7.79915
	1000	901	34.4925	2.32241
	747	648	1.42178	0.133106
	901	802	89.88	6.79872
	454	355	66.79	11.4136
	3069	2970	0	0
	4155	4056	2545.03	38.0656
	848	749	45.61	3.69417
	1647	1548	49.8801	1.95477
	596	497	28.7135	3.50484
	662	563	65.04	7.00827
	887	788	10.8885	0.838263
	785	686	63.8425	5.64578
	372	273	2	0.444433
	2125	2026	0	0
	1529	1430	16.3322	0.692861
	723	624	0	0
	456	357	0	0
	654	555	117.902	12.8875
	1282	1183	1207.77	61.9351
	1747	1648	0	0
	566	467	0	0
	425	326	0	0
	3015	2916	0	0
	10750	10651	3.07003	0.017486
	3612	3513	0	0
	8185	8086	1267.72	9.51105
	370	271	6.27913	1.40562
	418	319	0	0
	1320	1221	0	0
	3936	3837	0	0
	556	457	0	0
	950	851	0.5	0.0356434
	11299	11200	4.02565	0.021805
	4250	4151	1013.11	14.8061
	4319	4220	44.3702	0.637848
	1803	1704	360.478	12.8336
	4167	4068	547.236	8.16079
	1826	1727	61.7754	2.17001
	2908	2809	120.018	2.59199
	6141	6042	2797.95	28.093
	1043	944	0	0
	568	469	0	0
	2535	2436	9	0.224132
	2349	2250	0	0
	5188	5089	0	0
	569	470	0	0
	547	448	0	0
	562	463	0	0
	2429	2330	0	0
	4452	4353	0	0
	548	449	0	0
	2961	2862	0	0
	595	496	0	0
	579	480	0	0
	492	393	0	0
	557	458	0	0
	561	462	3	0.393929
	561	462	0	0
	660	561	0	0
	538	439	0	0
	572	473	0	0
	4679	4580	0	0
	2581	2482	0	0
	740	641	0	0
	531	432	0	0
	570	471	0	0
	534	435	0	0
	610	511	0	0
	546	447	0	0
	1213	1114	0	0
	1095	996	0	0
	589	490	0	0
	491	392	0	0
	1469	1370	152.222	6.74056
	870	771	0	0
	869	770	0	0
	793	694	20.7234	1.81151
	572	473	11.418	1.46443
	842	743	26.7773	2.18633
	1433	1334	347.859	15.8193
	2947	2848	5.71941	0.121829
	575	476	1.46858	0.187167
	2950	2851	1.38795	0.0295335
	2249	2150	0	0
	2895	2796	0	0
	2843	2744	0	0
	958	859	3.6173	0.255464
	540	441	0	0
	2393	2294	0	0
	774	675	0.0363104	0.00326337
	790	691	0	0
	2146	2047	6.91292	0.204872
	1491	1392	0	0
	427	328	0	0
	1860	1761	6	0.206695
	1914	1815	0	0
	2035	1936	0	0
	1652	1553	0	0
	1246	1147	0	0
	364	265	2.12276	0.485953
	758	659	13.5278	1.24532
	567	468	4.44282	0.575906
	852	753	23.6236	1.90322
	1754	1655	1273.9	46.6958
	2189	2090	26.7494	0.776437
	572	473	0	0
	1728	1629	193.762	7.21582
	776	677	0	0
	536	437	0	0
	481	382	5.95068	0.945021
	683	584	24.5267	2.5478
	595	496	3.20261	0.391707
	2041	1942	1413.98	44.1705
	330	231	0	0
	455	356	0	0
	676	577	3.35647	0.352895
	755	656	0.00510288	0.000471901
	889	790	15.7898	1.21252
	758	659	0	0
	846	747	0	0
	684	585	183.639	19.0435
	2344	2245	299.396	8.09037
	522	423	159.13	22.8218
	4165	4066	2940.53	43.8729
	440	341	0	0
	1975	1876	36.5443	1.18175
	382	283	18.4554	3.95618
	2161	2062	8.99692	0.264694
	561	462	16.0815	2.11165
	1140	1041	92.3906	5.38413
	942	843	267	19.2142
	293	194	0	0
	636	537	0	0
	313	214	0	0
	296	197	0	0
	2811	2712	741.264	16.5814
	2782	2683	110.405	2.49636
	1316	1217	7.40641	0.369195
	554	455	46.4017	6.18672
	725	626	27.2766	2.64335
	510	411	0	0
	2890	2791	495.759	10.7758
	5200	5101	1378	16.3882
	379	280	8.48774	1.83896
	2028	1929	0	0
	3894	3795	58.0288	0.927621
	769	670	2.54177	0.230144
	2389	2290	0	0
	2258	2159	0	0
	3932	3833	17.4862	0.276754
	324	225	1.68111	0.453264
	3021	2922	7.63323	0.158477
	502	403	0	0
	473	374	0	0
	489	390	0	0
	503	404	0	0
	4632	4533	0	0
	4596	4497	0	0
	581	482	0	0
	4669	4570	0	0
	2574	2475	0	0
	4487	4388	0	0
	770	671	5.60846	0.50706
	557	458	17.9868	2.38247
	494	395	0	0
	719	620	0	0
	867	768	0	0
	4298	4199	30.4772	0.440319
	768	669	5.15323	0.467296
	1087	988	9.63383	0.591535
	631	532	0	0
	1678	1579	0	0
	1642	1543	198.826	7.81709
	1590	1491	0	0
	424	325	12.8941	2.40683
	355	256	0	0
	475	376	0	0
	359	260	3.72466	0.869063
	744	645	9.97023	0.937743
	1076	977	133.409	8.2838
	693	594	0	0
	3479	3380	301.896	5.4185
	720	621	0	0
	534	435	253.78	35.3921
	783	684	141.306	12.5327
	2390	2291	0	0
	999	900	66.2614	4.46639
	527	428	178.772	25.3393
	4485	4386	821.804	11.3668
	1753	1654	189.665	6.95648
	571	472	0	0
	1650	1551	1	0.0391135
	845	746	0.0150791	0.00122624
	738	639	0	0
	1368	1269	0	0
	333	234	0	0
	846	747	0.00248822	0.000202072
	1466	1367	0.014053	0.000623646
	717	618	0	0
	1172	1073	84.4112	4.77242
	571	472	0	0
	574	475	0	0
	771	672	0.205786	0.0185774
	498	399	0	0
	913	814	0	0
	1546	1447	0	0
	1208	1109	8.7795	0.480261
	3245	3146	4.56907	0.0881065
	1899	1800	0	0
	450	351	0	0
	2208	2109	10.9561	0.315151
	619	520	0	0
	4184	4085	7.28225	0.108146
	2532	2433	0	0
	3339	3240	323.497	6.05708
	698	599	21.5858	2.18615
	6480	6381	119.259	1.13382
	3297	3198	1721.48	32.656
	491	392	0	0
	557	458	0	0
	1514	1415	736.251	31.5652
	3340	3241	213.605	3.99826
	11115	11016	242.871	1.33749
	280	181	0	0
	565	466	0	0
	3093	2994	0	0
	4959	4860	0	0
	901	802	133.905	10.1289
	10295	10196	652.414	3.88179
	11198	11099	576.438	3.1507
	11187	11088	875.096	4.78786
	567	468	0	0
	479	380	0	0
	2458	2359	7.78478	0.200197
	5006	4907	417.863	5.16603
	1163	1064	4.80223	0.273804
	363	264	1.15543	0.265507
	5552	5453	87.9707	0.978681
	4694	4595	0.146363	0.00193234
	3979	3880	224.37	3.5081
	586	487	22.0297	2.74422
	651	552	6.50011	0.714365
	3934	3835	30.3842	0.480641
	439	340	10.0668	1.79619
	572	473	0	0
	629	530	1.37527	0.157417
	3060	2961	70.1111	1.43644
	3230	3131	0	0
	3905	3806	1118.82	17.8333
	2073	1974	2813.42	86.4623
	592	493	156.928	19.3105
	744	645	73.4806	6.91117
	844	745	0	0
	960	861	14.3815	1.01331
	686	587	97.1479	10.04
	966	867	644.812	45.1183
	2060	1961	44.1153	1.36474
	2380	2281	4291.97	114.149
	2171	2072	1566.14	45.8541
	5548	5449	616.709	6.86598
	2334	2235	5.81606	0.157866
	573	474	0	0
	656	557	0	0
	3465	3366	19	0.342435
	572	473	0	0
	887	788	0	0
	528	429	0	0
	513	414	0	0
	464	365	0	0
	380	281	0	0
	567	468	0	0
	557	458	0	0
	417	318	0	0
	450	351	2	0.34567
	573	474	0	0
	581	482	0	0
	577	478	0	0
	551	452	0	0
	597	498	0	0
	4210	4111	84.9999	1.25432
	1009	910	0	0
	2484	2385	0	0
	1083	984	0	0
	1364	1265	6.92931e-05	3.32306e-06
	573	474	0	0
	1568	1469	85.5005	3.5309
	3027	2928	155.886	3.22978
	2446	2347	406.161	10.4984
	1686	1587	187.603	7.17135
	1096	997	47.207	2.87243
	759	660	133.043	12.2289
	983	884	96.2436	6.60477
	583	484	12.1719	1.52564
	964	865	34.3366	2.40813
	778	679	0	0
	732	633	67.3261	6.45235
	542	443	29.9025	4.09489
	745	646	30.9799	2.90928
	1080	981	8.32809	0.515009
	593	494	12.8142	1.57363
	799	700	0	0
	1213	1114	41.8078	2.27672
	543	444	50.271	6.86867
	1013	914	11.7038	0.776819
	592	493	10.5064	1.29284
	522	423	0	0
	831	732	7.83701	0.649498
	524	425	21.5244	3.07242
	2648	2549	22	0.52359
	6732	6633	44	0.402422
	5629	5530	0	0
	1018	919	0	0
	640	541	2.84637	0.319178
	5738	5639	1162.16	12.5027
	2528	2429	0	0
	858	759	0	0
	428	329	0	0
	859	760	1.95619	0.156148
	346	247	5.05692	1.24202
	900	801	7.35339	0.556921
	419	320	9.46792	1.79491
	4047	3948	89.5383	1.37585
	5459	5360	868.806	9.83324
	603	504	2.27017	0.273254
	1902	1803	0.248334	0.00835563
	741	642	2.51411	0.237568
	1901	1802	123.659	4.16303
	589	490	11.0177	1.36406
	575	476	7.48507	0.953954
	735	636	40.3566	3.84943
	1546	1447	0	0
	4344	4245	0	0
	587	488	0	0
	558	459	0	0
	570	471	5.36443	0.690942
	4437	4338	2646.62	37.0118
	668	569	6.66503	0.710605
	1478	1379	32.8157	1.44363
	2043	1944	104.1	3.24858
	4370	4271	174.86	2.4837
	1045	946	0	0
	791	692	67.7867	5.94261
	3854	3755	25.2863	0.408521
	548	449	0	0
	590	491	7.11825	0.87949
	623	524	7.15833	0.828741
	2321	2222	296.67	8.09969
	527	428	42.5383	6.02941
	485	386	29.4565	4.62948
	5252	5153	249.448	2.9367
	721	622	42.7589	4.17037
	572	473	48.3902	6.20634
	1743	1644	767.354	28.316
	1795	1696	236.059	8.4437
	449	350	3.32156	0.575723
	1353	1254	0	0
	6909	6810	30.3111	0.270018
	1582	1483	1020.77	41.7566
	1174	1075	40.1218	2.26418
	1397	1298	16.335	0.763452
	1351	1252	18.9276	0.917129
	590	491	0	0
	674	575	2.4897	0.262674
	524	425	0	0
	1000	901	7.60493	0.512046
	1803	1704	17.7624	0.63237
	1335	1236	14.873	0.729994
	1664	1565	2.58014	0.100015
	2421	2322	80.2951	2.09781
	573	474	0	0
	812	713	0	0
	4450	4351	4.38896	0.0611943
	1483	1384	0	0
	3228	3129	56.2563	1.0907
	1038	939	0	0
	3677	3578	37.3537	0.633333
	523	424	1.7941	0.256697
	4678	4579	492.235	6.52139
	715	616	47.786	4.70607
	749	650	4.5092	0.420847
	739	640	46.6202	4.41909
	136	37	0.200394	0.328566
	3690	3591	0	0
	2386	2287	4.47381	0.118673
	1755	1656	14.3862	0.527016
	1613	1514	0	0
	580	481	2.78377	0.351096
	9646	9547	107.2	0.681189
	2008	1909	0	0
	2055	1956	0	0
	1905	1806	0	0
	695	596	11.673	1.18816
	742	643	0	0
	438	339	1.92784	0.344992
	2840	2741	14.2615	0.315642
	2674	2575	0	0
	943	844	6.5435	0.470334
	670	571	1.27777	0.135755
	3003	2904	1.9226	0.0401635
	558	459	0	0
	7780	7681	891.032	7.03743
	2572	2473	0	0
	8150	8051	114.893	0.865731
	7684	7585	17.173	0.13735
	1414	1315	10.2031	0.470699
	599	500	21.9463	2.66274
	677	578	25.4572	2.6719
	641	542	7.87393	0.881314
	875	776	0	0
	571	472	17.0759	2.19473
	556	457	0	0
	938	839	28.7913	2.08179
	882	783	25.6917	1.99053
	1978	1879	156.094	5.03962
	566	467	14.3704	1.86677
	2999	2900	67.6172	1.41448
	564	465	9.96126	1.29957
	567	468	8.18198	1.0606
	3121	3022	56.7192	1.13861
	3599	3500	2563.03	44.4246
	592	493	245.395	30.1965
	560	461	0	0
	559	460	82.9145	10.9348
	559	460	79.9187	10.5397
	1529	1430	79.2749	3.36309
	594	495	8.64473	1.05946
	995	896	117.275	7.94027
	850	751	47.8805	3.86774
	964	865	0	0
	725	626	0	0
	559	460	10.3323	1.36263
	3736	3637	1368.5	22.8265
	839	740	16.7751	1.37522
	2643	2544	3063.43	73.0516
	1924	1825	169.981	5.65036
	2685	2586	33.0067	0.774305
	589	490	52.586	6.51048
	613	514	84.2146	9.93946
	1314	1215	0	0
	1126	1027	0	0
